"id118_TPM"	"id349_TPM"	"id481_TPM"
"TRINITY_DN338_c0_g5_i1"	44.2119	14.4884	9.07042
"TRINITY_DN338_c0_g1_i1"	185.281	74.5474	63.0466
"TRINITY_DN352_c0_g1_i22"	15.6384	3.20599	1.58531
"TRINITY_DN15233_c0_g1_i1"	10.0999	7.46053	3.02172
"TRINITY_DN5884_c0_g1_i5"	11.8949	6.88934	2.13367
"TRINITY_DN5887_c0_g1_i1"	26.3727	18.535	13.942
"TRINITY_DN5854_c1_g1_i5"	3.34688	1.99618	0.297656
"TRINITY_DN14441_c0_g1_i1"	7.5458	3.98058	3.26797
"TRINITY_DN14453_c1_g1_i1"	3.90241	1.34574	0.882845
"TRINITY_DN14448_c1_g1_i1"	6.55613	2.41006	1.7991
"TRINITY_DN4980_c0_g1_i1"	6.62358	4.98637	0.555083
"TRINITY_DN4980_c0_g1_i2"	4.97179	4.01591	3.1321
"TRINITY_DN31809_c0_g1_i2"	21.8979	17.9669	15.5904
"TRINITY_DN5066_c0_g3_i1"	4.56258	2.74735	1.68649
"TRINITY_DN784_c0_g1_i40"	4.26861	0.758913	0.373922
"TRINITY_DN736_c0_g2_i4"	6.7915	6.05815	4.94442
"TRINITY_DN722_c0_g1_i13"	30.1455	17.3553	7.79654
"TRINITY_DN722_c0_g1_i6"	5.12628	5.07508	4.67249
"TRINITY_DN722_c0_g1_i7"	14.833	9.94131	5.95554
"TRINITY_DN743_c0_g1_i4"	3.49638	3.05061	2.74422
"TRINITY_DN13664_c0_g2_i1"	5.59898	1.62999	0
"TRINITY_DN12838_c1_g1_i1"	3.47922	1.80139	1.31035
"TRINITY_DN8974_c0_g1_i1"	7.02914	6.41599	1.9373
"TRINITY_DN8905_c0_g1_i8"	7.94131	2.92806	2.37042
"TRINITY_DN8902_c0_g2_i1"	11.9101	4.72602	1.37993
"TRINITY_DN8953_c0_g1_i3"	7.03888	5.71631	0.659065
"TRINITY_DN8953_c0_g1_i6"	23.9106	4.18443	1.86581
"TRINITY_DN2229_c0_g1_i3"	3.89998	3.68528	2.48712
"TRINITY_DN2253_c2_g4_i1"	12.7556	6.42551	3.34237
"TRINITY_DN1303_c0_g1_i2"	9.22848	2.74708	0
"TRINITY_DN20093_c0_g1_i2"	103.252	61.8308	43.9878
"TRINITY_DN18390_c0_g1_i1"	8.92254	5.5555	1.70503
"TRINITY_DN35647_c0_g1_i1"	42.8823	25.5148	9.90244
"TRINITY_DN7152_c1_g1_i1"	7.39802	2.84935	1.72638
"TRINITY_DN7133_c0_g3_i3"	3.49839	2.00779	0
"TRINITY_DN10151_c0_g1_i1"	5.83108	2.67909	0
"TRINITY_DN10191_c0_g2_i1"	8.66694	3.70207	2.21223
"TRINITY_DN10110_c1_g1_i1"	122.35	28.6313	17.365
"TRINITY_DN10110_c1_g1_i3"	7.47211	2.07175	0.630501
"TRINITY_DN17427_c0_g1_i1"	8.08988	5.57363	1.71812
"TRINITY_DN5357_c1_g1_i1"	17.8376	14.5008	8.25009
"TRINITY_DN4407_c0_g3_i1"	9.55702	4.80785	1.0714
"TRINITY_DN4454_c0_g1_i5"	4.65035	2.19029	0.692862
"TRINITY_DN4420_c2_g3_i1"	10.2172	5.44109	2.788
"TRINITY_DN4412_c0_g2_i3"	3.41854	2.5276	0.460635
"TRINITY_DN4467_c0_g1_i7"	4.61314	1.81403	0
"TRINITY_DN4467_c0_g3_i1"	32.0604	15.1805	3.02213
"TRINITY_DN16752_c1_g1_i1"	19.0832	6.73979	2.23376
"TRINITY_DN15897_c0_g1_i1"	4.17681	1.68087	0.912439
"TRINITY_DN15938_c0_g3_i1"	2.54442	1.96459	0.802983
"TRINITY_DN9349_c1_g1_i1"	23.94	6.16151	4.10374
"TRINITY_DN9364_c1_g1_i1"	6.43225	3.4225	1.75984
"TRINITY_DN1657_c0_g1_i2"	2.67356	1.86793	0.819226
"TRINITY_DN1667_c3_g4_i1"	12.5333	4.19315	3.12301
"TRINITY_DN1652_c0_g1_i5"	5.04367	0.623709	0
"TRINITY_DN1671_c10_g1_i1"	4.55811	2.30338	1.5755
"TRINITY_DN1653_c1_g1_i2"	2.48827	2.19313	1.79448
"TRINITY_DN1604_c0_g2_i1"	3.18314	2.00466	0.699146
"TRINITY_DN1604_c0_g5_i1"	3.96079	3.25472	1.06808
"TRINITY_DN8461_c1_g1_i4"	3.60633	1.96973	0
"TRINITY_DN13242_c0_g3_i3"	27.421	17.1984	10.7921
"TRINITY_DN13244_c0_g1_i2"	5.2697	2.50066	0.755882
